gene,log2FC,moderated_t,p_value,FDR_per_contrast,significant
GKAP1,-0.10196765307862687,-0.8392994434428068,0.40191498143199383,0.4620374621702584,False
SNAR-G1,0.011080069930069929,0.8385840651954587,0.4023158548840087,0.46247178594337657,False
TNFSF12-TNFSF13,-0.33812674398771847,-0.8384059819924315,0.4024156840391842,0.4625600220710682,False
LRRC32,0.14034308374552573,0.8381988236490333,0.4025318307902642,0.4626670034020178,False
PATE1,0.010890909090909092,0.837935906932628,0.4026792684646859,0.46278675216649584,False
COQ3,0.08260761555517426,0.8379307182814085,0.40268217846866267,0.46278675216649584,False
CERCAM,0.17918406106087836,0.8378589014354763,0.402722457540622,0.46280651537166684,False
FBN3,0.13082655637045854,0.8373084788387225,0.4030312471496782,0.4631348295134713,False
KCMF1,0.03691962305986429,0.8371994230425805,0.4030924448648488,0.46317860734369987,False
KRT82,0.013013286713286712,0.8365540193877585,0.4034547338535368,0.4635683331669578,False
SLC2A9,-0.12079194951390093,-0.8364593128830445,0.4035079126023549,0.46360286789738214,False
APOOL,-0.10078903291830343,-0.8354330581569892,0.4040844363577092,0.46423865167156025,False
SEPT14,0.037281826709875496,0.8351703409862286,0.40423210374960516,0.4643816925559837,False
CPLX4,-0.039743757462050194,-0.8345995036808748,0.4045530703090612,0.46472379166361155,False
GPX5,0.027206199897663312,0.8343754333814218,0.40467910089225134,0.4648419348547488,False
NANOS1,0.06947308545113628,0.833588481702095,0.4051219166155721,0.4653239246185965,False
ESX1,0.05561530786286884,0.8333921865451769,0.40523241673076005,0.465424182588746,False
MLANA,0.11620992665870733,0.8329228817600404,0.40549667505880854,0.4657010158625909,False
FDXACB1,-0.063057300017058,-0.8321212658690061,0.4059482918448871,0.4661929807829765,False
CXADRP3,0.12324183864915583,0.8317368498425213,0.4061649723211103,0.4664151028086061,False
LHFPL5,-0.08105229404741604,-0.8316113990972457,0.4062356990745329,0.46646960462999737,False
TRIM39,0.04742740064812878,0.831349655277102,0.4063832890624339,0.46661235515415184,False
CYTH3,-0.08693893058161528,-0.8309438485449001,0.40661217564019436,0.4668484293412299,False
ASF1A,0.06264844789357227,0.8308125902917886,0.4066862255791976,0.46690671225738156,False
CBFA2T2,0.08622606174313319,0.8305927337087192,0.406810276776804,0.46701894508893066,False
PTGS2,0.25866788333617663,0.8305567747159475,0.40683056832534975,0.46701894508893066,False
LILRA3,-0.24423165614873055,-0.8302586080811696,0.4069988462042314,0.4671853704926341,False
AMTN,0.026382065495480132,0.8301307271340208,0.407071031828769,0.4672414808888722,False
SPANXA2,0.046247552447552444,0.8299883487641752,0.40715140991347804,0.4673069877362891,False
CYP11B2,0.027830069930069933,0.8294173014976217,0.40747388367138154,0.467650335867842,False
KRTAP2-2,0.026993356643356645,0.8292084611603694,0.40759185523084773,0.4677589546893994,False
COBRA1,0.04249663994541919,0.828040672187357,0.40825190295602404,0.468489620780007,False
TWF1,0.05337504690430883,0.827889713085338,0.40833727343141885,0.4685607698906855,False
CHTF8,-0.0419126044687097,-0.8274527552814563,0.40858444224890805,0.46881756135347413,False
C10orf125,-0.16199350162033355,-0.8272581488953893,0.4086945517677182,0.4689170679795565,False
SPAG1,0.1401365683097442,0.8269364079753053,0.40887663372660116,0.46909913631370753,False
SIX5,0.09383207402354188,0.8266225272007036,0.409054314149998,0.4692761342740436,False
FBXL8,0.1085002302575484,0.8256814521296294,0.40958731090851597,0.46986071539739926,False
RASGRF1,0.21255321507760438,0.8254741273791495,0.4097047891946979,0.46996859221658516,False
LOC100129935,-0.008168650861333789,-0.8247546226492174,0.41011264473964654,0.47040952671795844,False
NETO2,-0.22468080334300033,-0.8242937602984989,0.41037401463798456,0.4706823976598358,False
C1orf213,0.11606960600375071,0.823497489267072,0.4108258398569968,0.4711736694390107,False
COX18,0.06407251407129522,0.8233733082881775,0.4108963301676882,0.47122755933547716,False
UBE2G2,0.05252551594747068,0.8225998847072131,0.4113355200873252,0.4717042540466066,False
UGT2B28,-0.047236866791744866,-0.8219074745265316,0.4117289437704768,0.47211765820118323,False
ZSCAN4,0.13172278696912842,0.8218659488558769,0.4117525455559108,0.47211765820118323,False
CXCR4,-0.17797394678493106,-0.82180852543642,0.41178518441200307,0.47211765820118323,False
CD83,0.10825573085451179,0.8217996929858145,0.4117902048190669,0.47211765820118323,False
OXGR1,0.28403672181476836,0.8215138654451676,0.4119526902463851,0.4722769420458586,False
SPACA1,-0.015824117346068565,-0.8206074382746898,0.4124682228211669,0.47284093010659783,False
MGC27382,0.06193528057308567,0.8203777407237186,0.4125989248288751,0.47295655121446206,False
ILDR2,-0.1647971345727437,-0.820347280582858,0.4126162590445571,0.47295655121446206,False
PEBP1,-0.06456587924272483,-0.8202034343565735,0.41269812471854583,0.4730006308332318,False
ADAMTS13,0.15051279208596657,0.8201968064049997,0.41270189704720983,0.4730006308332318,False
NEURL2,0.12153855534708935,0.8199565738176976,0.4128386403681112,0.4731303080526224,False
BSX,0.01912062937062937,0.8198887943565529,0.4128772261420865,0.47314748423347247,False
FOXR2,0.07076328671328672,0.8189591350997631,0.4134066830378181,0.47372715293526046,False
FAM19A1,0.19218474330547464,0.81858277706999,0.4136211401874818,0.47394581442216316,False
HIST1H2BF,0.12033237250554252,0.8184690850502314,0.41368593743056364,0.47399297362608156,False
KRTAP9-2,0.03402517482517483,0.8180135132308206,0.41394564503302156,0.4742634390235475,False
BCL2A1,0.19765446870202918,0.8179106635462609,0.4140042899099673,0.47430352623820604,False
ROCK2,-0.08477050144976417,-0.8178087590749178,0.41406240069709993,0.47434299702758853,False
UBR4,-0.06378642333276652,-0.8175284000972655,0.41422229976579716,0.4744990636064808,False
FMO9P,0.04895489510489511,0.8173683541847204,0.41431359630575587,0.4745765314174135,False
BST2,0.21928937404059035,0.8159755620903286,0.4151086048588796,0.4754600129917472,False
UBQLN2,0.05270370970493943,0.8152860824336547,0.41550249615156315,0.4758839853672365,False
AGXT2L1,-0.06990070782875663,-0.8151807323463129,0.41556270089502284,0.4759257527243507,False
PPAN-P2RY11,-0.348961538461539,-0.8150962288917354,0.4156109960890581,0.475953876604159,False
CDKL4,0.056802976292000595,0.8148222681834099,0.4157675922964501,0.476106015508814,False
CEACAM19,0.15662166979361913,0.8147278082174573,0.41582159381864336,0.476114145436453,False
C12orf52,0.048597637728127197,0.8147267749003889,0.4158221845754478,0.476114145436453,False
ZNF678,-0.08376411393484418,-0.8145157319609526,0.4159428501852385,0.47621105696184596,False
IGF2,0.38226532491898624,0.8144956623946353,0.4159543262131077,0.47621105696184596,False
OR12D2,0.03271958041958041,0.8135346706252993,0.4165040530171027,0.4768131930451586,False
GPSM1,-0.1611617772471421,-0.8133509666802416,0.41660918823247106,0.4769063216706277,False
CASP14,0.024404195804195804,0.8128985343097513,0.4168681859007512,0.4771755610476171,False
AMAC1,0.022229907896981083,0.8127520277995891,0.41695207488810876,0.47724433987021636,False
OAZ1,-0.04961336346579337,-0.8124177774684108,0.4171435025983548,0.47743619289285383,False
PDYN,-0.06431424185570525,-0.8122035912500257,0.4172661960368949,0.47754935958329486,False
ATXN7L1,0.054354946273242,0.8118895626827465,0.4174461213331019,0.47772800985894365,False
FTHL17,0.021354895104895105,0.8103896682960054,0.4183061318171302,0.47868488915777985,False
MUC17,-0.43318505031552945,-0.8099883745407108,0.4185364034832943,0.47892106436708426,False
ZNF557,-0.05689789356983965,-0.8096242660212738,0.4187454022434699,0.4791328719386847,False
CRYAA,0.05453189493433394,0.8093059115606676,0.4189281886600315,0.4793146646104561,False
OPA1,-0.043674850759007455,-0.8090794872602524,0.41905822114333136,0.4794360818216145,False
RAB25,0.072733395872417,0.8074267062084409,0.4200081137125986,0.48049541709104204,False
GARNL3,-0.12561202456080522,-0.8073637977739009,0.42004429377737756,0.48050939066790777,False
NPAT,0.05521370458809116,0.8065793843964247,0.4204955821296156,0.4809981984081922,False
CRTC3,-0.05627555858775146,-0.8065048243315843,0.42053849287450595,0.48101804862294567,False
TBCK,-0.06859746716697401,-0.8064310529465123,0.42058095226143455,0.48101804862294567,False
ZNF81,-0.0751094917277868,-0.8064241798081186,0.42058490824981853,0.48101804862294567,False
SNORA14A,-0.008352720450281424,-0.8062024016758814,0.4207125693903744,0.4811366082749833,False
ZNF490,0.06056581101825387,0.8060075944944213,0.42082472421728445,0.48123742203596376,False
GAGE2A,0.03987762237762238,0.8059504180900857,0.42085764529158587,0.4812476210845384,False
LHX9,-0.10581979362101307,-0.8056791989536846,0.4210138287434764,0.48139876055356157,False
GLIPR1,-0.1582561828415514,-0.8041309946775405,0.42190602718807335,0.4823914145255971,False
DAPK3,-0.05459603445334338,-0.80408275517991,0.42193384450150023,0.48239571091150596,False
FAM138E,0.022922641992154203,0.803660438961571,0.4221774193307242,0.4826466676691197,False
C1orf83,-0.05025051168344152,-0.8032029790265848,0.42244135701794844,0.4829208739500465,False
SPTLC1,-0.042679379157430475,-0.80257046130969,0.42280645660246124,0.4833106872793243,False
LIN28B,0.16811669793621015,0.801826438591548,0.42323615624267935,0.48377429637225483,False
LRP4,0.23870184206037592,0.8015819207536494,0.4233774300590014,0.4839081902110921,False
PAX6,-0.10722515776905883,-0.8011619182131421,0.42362015747587817,0.48415802071432235,False
FOXB1,0.06312651373017214,0.8008463349018528,0.423802592853556,0.4843389185313382,False
ARHGAP29,0.12573156234010252,0.8003473015765078,0.42409117296002724,0.4846311807381694,False
KLHDC10,0.05918443629540704,0.8003205117613528,0.4241066681911182,0.4846311807381694,False
GOLGA6B,0.0694407896981068,0.8002381828129626,0.4241542893426044,0.4846579757975277,False
LOC727924,-0.007885365853658536,-0.7995335621257067,0.42456198828277936,0.4850961856091706,False
KRT79,0.08512119222241177,0.7992967419584431,0.42469906589564477,0.4852251564879866,False
GPRIN3,-0.134115862186591,-0.7991977181011467,0.42475639115743014,0.485261664256814,False
GJA8,0.02543146853146853,0.7991579317323786,0.4247794249063014,0.485261664256814,False
MRGPRX3,0.051136013986013994,0.7984943403007384,0.42516370975557505,0.48567299342520964,False
SLC13A4,-0.1265157257376779,-0.797990757094357,0.42545547015451796,0.48597858922110665,False
C3orf24,0.0282957274432884,0.7971079389881544,0.4259672307105112,0.48653543213773215,False
GSTA3,-0.0312234521575985,-0.7967399887584584,0.42618063415823954,0.4867514505766279,False
C2orf42,-0.03721167491045385,-0.7964221875284151,0.42636500265013044,0.4869342847536521,False
ELP3,-0.07213666211836767,-0.7963167519230012,0.4264261801475967,0.48697641464711017,False
CCDC132,-0.057719128432538014,-0.7962308745308417,0.42647601307244426,0.48700558503830205,False
LOC145783,-0.11604331400306744,-0.796050075020806,0.42658093854594675,0.487097660336365,False
TBC1D9B,0.04348840184206182,0.7958410120710181,0.4267022853181674,0.48720847497888703,False
FBXL18,0.08019183864915824,0.7955604248173324,0.4268651788368516,0.48736671235572426,False
TCTEX1D4,-0.11034322019443965,-0.79504182792091,0.42716634348059873,0.4876827916402462,False
NKX2-5,0.10745214907044173,0.7947684901489321,0.42732512889532803,0.4878362941610959,False
C5orf47,0.03920387173801802,0.7941551728565162,0.42768153845295864,0.48821537497049766,False
PNMT,0.1460905935527883,0.794032946641914,0.42775258704928243,0.4882686803494513,False
SPATA9,-0.09307692307692372,-0.7939576937859809,0.4277963340432039,0.4882908173497802,False
C14orf37,0.16377096196486285,0.7935553633502743,0.42803026653043236,0.48851765052652607,False
TMEM14B,-0.06126247654784578,-0.7935321007048015,0.42804379473566134,0.48851765052652607,False
TRIM56,0.08960469043152486,0.7934778491382857,0.4280753452712278,0.4885258507990277,False
AQR,0.05269907896981074,0.7927130018994005,0.4285202944527939,0.48900579987356385,False
LOC100287718,0.03186280914207744,0.7926710284922166,0.4285447202647322,0.4890058415177213,False
GKN1,0.03349903632952414,0.7925710827501974,0.4286028855063498,0.4890443805145865,False
AEBP1,0.20826100119392343,0.7916495156014715,0.42913942559982166,0.4896287192440917,False
WEE2,0.08371964864403936,0.7913733780962923,0.42930027030353307,0.4897843643783907,False
PIGH,-0.05215050315538505,-0.7910174529478682,0.42950764166572764,0.48999307057740193,False
JMJD1C,0.05425486099266763,0.7906106111056882,0.42974475003500473,0.49023567581940397,False
FKBPL,0.04940538120416349,0.7903988721761451,0.42986818218987194,0.49034205808831827,False
CT47B1,0.024391608391608387,0.7903667361057504,0.42988691755992314,0.49034205808831827,False
SLC5A3,-0.06991907726419555,-0.7902275650863887,0.4299680599408734,0.4904067126579732,False
AASS,-0.1508326027630913,-0.7899633861755683,0.4301221115976981,0.49055451294276714,False
IL19,-0.1133886576837797,-0.7897053565582642,0.43027260846793663,0.49069824240840276,False
ZBTB6,0.049799138666207554,0.7895925375657847,0.43033842027221314,0.49074538314514127,False
TXNRD2,0.060603308886229,0.7894329056017931,0.4304315499722638,0.4908236692796388,False
IL12A,-0.16752004093467576,-0.7882678044326569,0.43111162880158366,0.49157121004730164,False
LCE3E,0.05284302404912161,0.7881212056531945,0.43119724399399023,0.4916408724526303,False
SREBF1,0.08877782705100046,0.7879561672946089,0.4312936399406279,0.4917228181968378,False
HOXB4,0.15696409687873292,0.7877480043546832,0.43141524208079945,0.4918334908580218,False
CXADR,-0.11287854340780967,-0.7876810071191176,0.43145438397276664,0.49185014775153346,False
NALCN,-0.23175602933651618,-0.7875950807530387,0.4315045878851201,0.4918794125360542,False
NPHS1,-0.18459484052533037,-0.7875182445529999,0.4315494835972379,0.4919026234294838,False
LOC90834,0.12286825004264212,0.7874452802938063,0.4315921194359074,0.49192325590870006,False
SPP2,0.016107692307692306,0.7866338435967213,0.43206643856322285,0.49243588524287274,False
EVI5,-0.04718195463072483,-0.7865295947774934,0.4321273983968462,0.4924773681496485,False
C17orf74,0.01801084768889647,0.7859779716626725,0.4324500450878253,0.49281706286295884,False
NTSR2,0.035658007845812745,0.7850056806013219,0.43301908326933874,0.49343748903383017,False
C11orf74,-0.08825967934504764,-0.7840315995712122,0.4335896052368276,0.4940595354056827,False
BRE,-0.0436658366024254,-0.7834260068368609,0.4339445225896089,0.49443585144750013,False
SLC7A7,-0.13984356984478374,-0.7832443555494701,0.4340510151235708,0.49452908587496275,False
A2LD1,0.0785469725396526,0.7825566699816664,0.43445430618371556,0.4949604431492413,False
MYEOV2,0.06459542043323196,0.7823614544951141,0.4345688293081697,0.4950627856607274,False
GOT1L1,-0.01640289101142759,-0.781981003545543,0.43479207110064133,0.4952889623071336,False
DHX38,-0.04709238444482544,-0.7816599204811219,0.43498052863103903,0.4954754913675907,False
CRLF3,-0.05460195292512893,-0.7801408642102511,0.43587277036118544,0.4964592603045194,False
CRHR1,0.08794162544772305,0.7801052414740411,0.4358937066534045,0.4964592603045194,False
POLG,0.06094332253113244,0.7796641503527099,0.43615299419584236,0.4967263580588832,False
WDR91,-0.07909464438000846,-0.7793977002014788,0.43630966542318916,0.49687656433800653,False
CWC25,0.046873128091421634,0.7789629456728567,0.4365653686443233,0.49713952639965253,False
T,0.1617023452157601,0.7788304703303669,0.43664330196971907,0.4972000343305809,False
CARKD,0.06198636363636645,0.7786907302868004,0.4367255177388032,0.4972654114749846,False
OR2T12,-0.010157896981067711,-0.7785669280272408,0.43679836402856503,0.49732011350214245,False
EFCAB2,-0.11733160498038586,-0.7783802919836281,0.4369081955326553,0.49741691672419164,False
TRIM17,-0.13303932287224862,-0.7779855188359419,0.43714056410972335,0.4976532086304766,False
GNB3,-0.12776103530615845,-0.7776884923619807,0.43731544484464757,0.4978240316320436,False
BET1L,0.03779536073682266,0.7772982799729182,0.4375452522694738,0.4980573582379328,False
LOC285696,-0.0691892290636193,-0.7771927815134033,0.43760739536748894,0.4980998170376471,False
CTTN,-0.05084720279720223,-0.7765766506682403,0.4379704246390181,0.49848473058653003,False
KSR1,0.08158073511853914,0.7764046713763761,0.4380717872834052,0.49857179627815595,False
SSX8,0.057721959747569385,0.7758697749846744,0.4383871357676953,0.4989023766683102,False
NPL,-0.1067463841036993,-0.7757946454852154,0.43843143890617503,0.4989244764214093,False
MAGEB1,0.06637272727272726,0.7753915022132318,0.4386692127469801,0.4991667261961948,False
TRIML1,0.020167132867132866,0.7752070430726204,0.43877803153965456,0.49924917783445427,False
ZNF484,0.06017946443799982,0.7751842620828735,0.4387914719101622,0.49924917783445427,False
ADAD1,0.011674825174825175,0.7744973101162627,0.4391968727173264,0.49968208012156806,False
THNSL2,-0.2583908749786774,-0.7742445598888716,0.439346086194209,0.4998090723014803,False
ANKRD17,0.05256587924270839,0.7742237901708144,0.4393583490929472,0.4998090723014803,False
GAGE10,-0.009521371311615213,-0.7740709269247915,0.4394486089921103,0.4998833887604568,False
CA3,-0.15529983796691305,-0.7737763072862629,0.4396226007849833,0.5000529384318894,False
VASH1,-0.12389071294558995,-0.7736437076425728,0.4397009223402879,0.5001136540119567,False
CACNB3,-0.06843586900904164,-0.7734919315435196,0.43979058057097414,0.5001787013981003,False
GAGE2C,0.045994755244755256,0.7734624365704797,0.43980800526925223,0.5001787013981003,False
ANKRD50,0.0779781852294068,0.7725445463898528,0.4403504646814322,0.5007672177904098,False
LYZL6,0.03367462050144977,0.7720872785525249,0.44062084694198883,0.5010462784248455,False
DDR1,-0.06526336346580486,-0.7720077935789934,0.44066785612317455,0.5010713160137044,False
CASC3,0.056835169708346456,0.7719033032382513,0.4407296584288006,0.5011131706644806,False
C2orf53,0.010161538461538461,0.771549553313301,0.44093892592824013,0.5013226801735875,False
FAM35B2,-0.05089195804195601,-0.7710059393821572,0.4412606225690534,0.5016599842656794,False
PKHD1,-0.22570039229063665,-0.7707889470087919,0.44138907074259753,0.5017775624192936,False
IFNA5,0.022751637387003244,0.7698124708819304,0.4419673598895121,0.5024064840562829,False
C2orf89,-0.14296077946444008,-0.7690232231107731,0.4424350867666166,0.5029096598259913,False
MRPL39,-0.0629100716356863,-0.7689231407438762,0.44249441825779123,0.5029485876456188,False
TYMP,-0.1564054409005653,-0.7686483929379397,0.44265731957208465,0.5031052240474064,False
ZNF710,-0.06415540678833764,-0.7684010268270659,0.4428040154167633,0.5032434252979313,False
PI4KAP2,0.11184407300017085,0.7673374135651166,0.44343508944578663,0.5039320718351767,False
THBS3,-0.09906420774348135,-0.767062545989068,0.4435982606228088,0.5040889325259191,False
PLAC8L1,0.10262601057479048,0.766740936242037,0.443789223351589,0.5042773549560419,False
MIP,-0.09479533515265315,-0.766463849440101,0.4439537874357615,0.5044357609705893,False
VAX2,0.14871413099095943,0.7663017963769465,0.44405004827534905,0.5045165449039921,False
