gene,log2FC,FDR_per_contrast
MITF,-1.1796264455057166,6.284011863729235e-07
C6orf168,-1.4888580078458116,6.35379892069907e-07
F2,1.3302963073511844,6.500849382145229e-07
EGR4,1.322559517311956,6.728274863334784e-07
NFATC1,-1.1545987804878033,6.864965306470998e-07
RNLS,-1.4954979447381893,6.867474079607922e-07
CYBB,-1.2439995650690747,6.907261993558891e-07
LST-3TM12,1.364090030701005,6.951879770843754e-07
BIRC7,1.3716223008698614,7.067031056867734e-07
BMP7,2.0854435442606203,7.096454224621255e-07
EDAR,1.934879293876853,7.410279215798705e-07
MYO1G,-1.1170946017397236,7.474041698070867e-07
RARRES3,-1.3678538120416164,7.635669447857044e-07
CES1,-2.12045388879413,7.829289574607293e-07
IL2RB,-1.1863089544601682,7.836717145893982e-07
DMRTA2,2.1355300869861864,7.861395147066179e-07
SFRP2,-2.695722215589278,8.081148749108533e-07
GABRA2,-1.9848393484564228,8.138535661844105e-07
FGB,1.780624287907213,8.229456903932234e-07
FAM65C,-1.0759450707828755,8.265471835297335e-07
APOC2,1.4499418301210998,8.33021034384002e-07
ERP27,1.7467770936380678,8.438155456970202e-07
SPI1,-1.0699509807265937,8.520698485453593e-07
PTGER3,-1.5514593041105238,8.5715693114123e-07
SFRP4,2.2546889902780123,8.638991293307839e-07
TNFSF14,-1.0723666894081538,8.660946171246365e-07
PAEP,1.4130194866109504,8.720087870795475e-07
ITGA11,1.4516278441071142,9.01137453074115e-07
KLF12,-1.0768261043834189,9.18677968741319e-07
GZMB,1.5353978850417915,9.264719909541384e-07
PNMA6A,-1.272856387514924,9.266520109660232e-07
TM6SF1,-1.0258929302404889,9.558901517234606e-07
AGXT,-1.3961222667576338,9.560084156912024e-07
WNT5A,1.0221682670987482,9.644786043317618e-07
C19orf38,-1.087241685144122,9.717337570999991e-07
SIRPG,-1.2603519785092985,1.0075866097313212e-06
ACSM3,-1.0569713286713274,1.0183855413041043e-06
IGFL1,1.552126573426573,1.0267942150624608e-06
CPLX2,-1.9026036244243607,1.031496782009335e-06
HERC5,-1.1961892546477948,1.055737688206805e-06
LYPD3,1.14760256694525,1.0620020048970037e-06
NHS,1.0161772983114457,1.0723348523172476e-06
UCKL1AS,1.0248456506907715,1.0768900308935178e-06
ITGBL1,1.9206249530956845,1.0942669088942856e-06
FSTL3,1.0156114446529063,1.10234978255996e-06
KCNK13,-1.0139729660583336,1.117537371902654e-06
FAM19A5,1.1162023963841057,1.1391610764380474e-06
LRRC15,1.5279836602421986,1.1533598305678763e-06
RORC,-1.20669684461879,1.1681118082133089e-06
FADS1,1.140646111205868,1.1821020347387292e-06
TRPC1,-1.0368556711581114,1.1870984765474895e-06
LOC399815,1.1072080249019258,1.196193273805565e-06
LRRC4,-1.117720177383592,1.2024040946650568e-06
PCDHB3,-1.0107164165103175,1.204000160743009e-06
STEAP4,-1.2942145147535378,1.2403282331025296e-06
GPNMB,-1.475999249530954,1.245617359161802e-06
KMO,-1.021039348456422,1.2642241000646046e-06
F2RL2,1.32057585706976,1.2761547453325009e-06
CYP2W1,2.5861273068395025,1.2848072975220815e-06
LY6D,1.824629276820739,1.2880909878291458e-06
HS3ST5,-1.1689598584342489,1.3003754509331647e-06
MAGEE1,-1.2799172096196498,1.3299987859960255e-06
ADAM11,-1.0358452413440205,1.3607886686463312e-06
SYT12,1.3488660071635672,1.3980583189104e-06
SELL,-1.3833351185399962,1.4047286757189252e-06
LILRA2,-1.2386775200409348,1.4102636316619029e-06
IRX3,1.56892021149582,1.4148561833458465e-06
LGALS7,1.0448130393996236,1.452665473799708e-06
BEAN,1.284003078628689,1.4893206184967055e-06
ITIH3,-1.184066160668598,1.503476549303676e-06
CXCL6,1.5922484308374556,1.503476549303676e-06
MTUS2,-1.171988418898175,1.5178379121313062e-06
PTPN20B,-1.808749863551084,1.5358371723352846e-06
KCNA2,-1.0080908152822794,1.5433704463240696e-06
PPBP,2.50753147705952,1.554163777760344e-06
PLXNC1,-1.5471652822786952,1.5671044078615689e-06
EPHA3,-1.2468419921541836,1.5879710732378717e-06
GUCY1B2,1.2407172266757631,1.5882138307636634e-06
C1orf161,-1.2381942520893716,1.58996717312124e-06
APOBEC3C,-1.0475635937233525,1.596037380133595e-06
PHKG1,-1.0304014412416849,1.6025526985237495e-06
UTS2R,-1.0285263772812552,1.604582566183665e-06
STAC,-1.325940124509637,1.6058040263852544e-06
C3AR1,-1.213257223264543,1.6348832851112458e-06
SFTPA2,-1.6937365938939113,1.685413351990231e-06
CPNE6,-1.3843059611120574,1.759919596349023e-06
SOBP,-1.0434708340440002,1.7652486853118023e-06
VTCN1,1.465531025072489,1.7738506485787552e-06
TAC1,-2.0650801466825874,1.79074518811932e-06
ENPP3,-2.384218369435441,1.8429438654100844e-06
ZCCHC24,-1.0601206634828555,1.8553523966716456e-06
ZNF256,-1.279146827562684,1.8702676674163544e-06
CDH11,1.1473732730684016,1.8975325506689489e-06
LST1,-1.0407995565410184,1.921572459617614e-06
ODAM,2.0889751407129458,1.9222495138942965e-06
PADI1,1.4653662885894607,1.928785260564991e-06
KIAA1383,-1.366046426743985,1.934021830346032e-06
VSIG8,1.2485281170049451,2.084488991834756e-06
SSC5D,-1.5040122207061204,2.122665248955613e-06
ZNF334,-1.6890724884871235,2.150382084060278e-06
ZNF208,-1.109990525328327,2.1640258658676693e-06
NMU,1.929011137642843,2.184235572746113e-06
ADAM23,-1.3823789868667893,2.3241336070461603e-06
C14orf72,1.0623866791744838,2.3583889878227554e-06
HES2,-1.1804396213542532,2.4617286358436248e-06
ADRA1D,-1.0157629455909936,2.4714942579232085e-06
COL1A2,1.2708636448916977,2.4714942579232085e-06
MAP1A,-1.121457342657347,2.4844112306371976e-06
KRT14,-1.4210646597305134,2.5220959224092768e-06
SPRR2D,1.8194383165614876,2.525775896242633e-06
ABCB4,-1.0471767269316068,2.565724517037537e-06
CALCA,1.7330403121268962,2.599317092667123e-06
SAA4,1.3238767610438344,2.607349072522009e-06
PCDHGA9,-1.1259450196145346,2.64567420386966e-06
CARTPT,-1.6118529933481165,2.660205769249382e-06
AQP9,1.831959269998296,2.6705711524687733e-06
NCRNA00105,1.0939737079993153,2.675114198376597e-06
SSTR5,1.6479618284154862,2.7090229403787906e-06
PAR5,-1.086249385979874,2.711776243696682e-06
ARHGAP10,-1.138745872420264,2.719146046233941e-06
TFEC,-1.2262871738018086,2.733954788857261e-06
NKG7,-1.3178902780146675,2.874376524450944e-06
IL24,1.8804294814941136,2.885435877476032e-06
DAPK1,-1.2704348371140988,2.991563535992596e-06
RIMS1,-1.2199617857752,3.017681177662529e-06
NTS,-2.000988683267952,3.032507237006312e-06
PHLDB2,-1.1594248763431656,3.064474662107681e-06
ST3GAL4,-1.3952110608903254,3.0682601769815505e-06
NUDT12,-1.228072070612317,3.069267825272774e-06
NOV,-1.1613042555005937,3.074637949349769e-06
RASD1,-1.352511495821255,3.1167733290495507e-06
COL4A4,-1.3783344021831816,3.1389784057515446e-06
SRMS,1.4618428876002034,3.194359770396904e-06
NR0B2,1.6059524049121665,3.2029958201645363e-06
PCYT1B,-1.1478622292341814,3.22897287684245e-06
ADAMTS19,-1.3437542043322532,3.2427515133419352e-06
B3GALT2,-1.3252355108306304,3.3345450067669265e-06
DPY19L2,-1.041360643015523,3.3975423206823137e-06
HOXA5,-1.1854170816987892,3.40072133645576e-06
IGSF6,-1.153564037182333,3.41733437252156e-06
GIF,1.8752479873784755,3.5910960093266096e-06
SERPINF2,1.057075899710043,3.593484107355399e-06
CYP27C1,-1.054959278526352,3.6143988390741215e-06
PCDHGA4,-1.0393551594746708,3.7191948448983473e-06
VCAM1,-1.0414198192051891,3.750216825987844e-06
FAM157A,1.0064984564216235,3.802185738679891e-06
NPC1L1,1.955056438683267,3.8369185785089015e-06
CHRM1,-1.4741801040423002,3.912187827806711e-06
ALDH1L1,-2.4410650946614343,3.9141287454810215e-06
LAIR1,-1.104325567115814,3.923585076176388e-06
ABLIM3,-1.1008914293024086,3.937527191185774e-06
SPHK1,1.1409095343680755,3.957670833439879e-06
FBXO17,-1.275472198533178,3.962005965741485e-06
FXYD4,1.1904893910967078,3.977758412457831e-06
TMEM195,-1.673512084257209,4.000854936572301e-06
SMAD9,-1.3698629882312805,4.117918827939573e-06
GULP1,-1.0872266587071433,4.146715645807198e-06
FGFBP1,-1.3676578884530102,4.151046432836929e-06
BEX2,-1.985288896469385,4.204828390448147e-06
SLC4A8,1.0290252601057466,4.20505810771904e-06
DLX6AS,1.4892940644721135,4.243724570379687e-06
FOLR1,2.0158483029165954,4.299266014598665e-06
MAFB,-1.0869070527033928,4.341035759518546e-06
REEP1,-1.6456212178065828,4.395992819047894e-06
SIGLEC7,-1.1835174313491343,4.401646298825044e-06
APOD,-1.6253088947637735,4.485852567743888e-06
NAT8L,-1.1036723435101488,4.507468159936849e-06
C14orf105,1.422363661947808,4.56440102562042e-06
SMPX,-1.813997313661949,4.649510469210413e-06
PLEK,-1.2367909176189622,4.680114868031319e-06
PRICKLE1,-1.1939726164079776,4.762556669271185e-06
RHCG,1.6588127238615047,4.825698786774441e-06
SERPIND1,1.7270086303939944,4.827457648674103e-06
CD2,-1.0989463499914702,4.953464106771838e-06
PCDHGA7,-1.2269654528398428,5.008716620276954e-06
PCDHA10,-1.167343586900905,5.037406556914602e-06
NCRNA00185,-1.1657778014668263,5.107166320531121e-06
DYNC2H1,-1.0580211581101857,5.135146479945196e-06
RPRM,-1.3989877878219348,5.1410136231505e-06
MAT1A,1.7250705270339437,5.606428849062778e-06
GATM,-1.1542789356984438,5.696773955568129e-06
CXCR6,-1.0962615640457107,5.827798182499362e-06
KLHDC7A,-1.4483247569503686,5.949336442839897e-06
FGF20,1.405789032918301,5.955109168260783e-06
SLAMF6,-1.1369531127409165,6.020736007577447e-06
IL17REL,-1.141254818352379,6.0298792609747005e-06
NIPAL4,-1.201401901756781,6.042753157113233e-06
CACNA2D2,-1.443821874467,6.092362972635629e-06
FLJ16779,1.2609680283131506,6.137222819332855e-06
C6orf176,-1.0438890329183022,6.743990268236608e-06
CALD1,-1.0987997441582884,6.835306364709501e-06
UGT2B7,-1.6562594490874982,6.861969408928321e-06
SLCO1B1,1.0308510318949349,7.175093656604676e-06
SUSD2,-1.0963324407300048,7.26918182335525e-06
C17orf77,2.0867702711922247,7.287759154205202e-06
HLA-DQA1,-1.3861036926488133,7.376397938582299e-06
GZMK,-1.5358336090738556,7.3947350970347794e-06
ARX,-1.4095418386491567,7.45457686833968e-06
PLEKHG4B,-1.1235074705782024,7.611025781169343e-06
PNMAL1,-1.2696664762067185,7.639306888466778e-06
RAB39,-1.090644618795837,7.963873361343343e-06
SPRR1A,1.8370899283643185,8.464620368146182e-06
C21orf29,1.5444986269827707,8.579907920243497e-06
DUSP27,3.2381496844618782,8.941918399715018e-06
SERPINB7,1.4627289356984476,9.151915211642612e-06
FOXD1,1.9416289612826176,9.171234531946971e-06
SEC14L4,1.4036828671328667,9.34887111097766e-06
SLC6A17,-1.0107219768036826,9.419017201155496e-06
KIAA1324L,-1.7894032833020628,9.433658281023092e-06
UGT2B10,-1.3425893655125345,9.853386197262674e-06
ARHGAP6,-1.2799463244073008,1.000228720309759e-05
WISP3,2.0387652311103523,1.0456892879362434e-05
BAMBI,1.18947929387686,1.055817825915639e-05
GLDC,-1.5801752089374057,1.1081844164230505e-05
NAT8,-1.386070416169197,1.1231172356954316e-05
IL17C,1.1228269316049806,1.1466779791248465e-05
KCNJ5,-1.2425043748934024,1.1521127835785516e-05
FAM26F,-1.1547171584513023,1.1542106498689906e-05
SPRR2A,1.7182042640286543,1.1566286090284367e-05
TBX20,1.2582463244073006,1.163811369258176e-05
VGF,1.3421983796691093,1.185787675609951e-05
FST,-1.1645941156404556,1.1918228931970811e-05
PDZK1,-1.3916885127068044,1.208054858202088e-05
ATAD3C,1.1606459577008348,1.239865880908234e-05
ARNT2,-1.2469948149411545,1.240104526706237e-05
ARC,-1.2850590482688058,1.2447023129691387e-05
WASF3,-1.4062035476718426,1.2959190950340198e-05
VCAN,1.1174893655125349,1.300588472362789e-05
CYP4X1,1.6713064472113262,1.3605108362505224e-05
ALPPL2,-1.788287659901075,1.3643210293704332e-05
MGC45800,1.217320961964866,1.3765359653190712e-05
WWTR1,-1.054550136448925,1.3856248579664605e-05
PLAC1,1.1859166297117492,1.3962060852455591e-05
C3orf67,1.3799629114787697,1.3991888957160322e-05
BEST3,1.2898023622718742,1.4185748259071364e-05
ECM2,-1.0882204929217112,1.4203493126072163e-05
GPR81,1.589549096025926,1.435167439138286e-05
PRSS1,2.056405500596964,1.4505637387830537e-05
FAT4,-1.04873155381204,1.4542481876394482e-05
ACSS3,-1.2884531724373174,1.503745640244421e-05
FOXA1,-1.297545983285012,1.5347050408837695e-05
EREG,2.0055378645744515,1.5410011540354508e-05
THSD7A,-1.149230214907044,1.5539881150381753e-05
VGLL1,1.2437779720279722,1.6011952575024105e-05
PHGDH,1.1539641736312376,1.6179513165232972e-05
NEUROG2,1.4531154954801295,1.6215032694375822e-05
SPRR1B,1.69173786457445,1.631822934685893e-05
HLA-DRA,-1.1375148814600171,1.6681104905634647e-05
ZNF853,-1.1042661436124828,1.724908131479008e-05
CCR5,-1.0035794303257657,1.8190974874898405e-05
WFDC2,-1.7335746460856232,1.831166658270741e-05
KCNJ15,1.252711384956509,1.840249912488756e-05
CPE,-1.3072757973733573,1.8695633807061437e-05
PDLIM4,-1.0102345045198726,1.898122970783908e-05
SIX2,1.541251048951048,1.918150896900588e-05
CCDC136,-1.082047578031725,1.9222674212947187e-05
PCDHAC1,-1.1078907214736478,1.948714904740409e-05
GALNT8,-1.628057786116318,1.969637831555042e-05
C17orf55,-1.133172104724542,2.1167796260878243e-05
PRSS21,-1.841446921371313,2.2124535218475676e-05
ROR2,-1.2196280146682597,2.2197289214171263e-05
PRDM13,1.3169566774688728,2.275394113977325e-05
SCAND3,-1.756775345386321,2.314483107314004e-05
DLX6,1.630208297799761,2.3506739418667447e-05
NPTXR,-1.323102208766846,2.386575941871167e-05
SYTL5,-1.398041975098069,2.42129942773487e-05
SAA2,1.7592492495309604,2.4408728669014932e-05
DGCR5,1.0190018250042645,2.4730363727095516e-05
IGSF1,-1.2314822786969115,2.5623526161181368e-05
KLK11,1.7922106344874609,2.601964713028369e-05
AADAC,1.372699530956849,2.6035894041558048e-05
CRTAM,-1.1301658280743645,2.6543608170201536e-05
ABCC6P1,-1.0627380010233676,2.663539888617056e-05
CLGN,-1.4256583916083918,2.666828584617543e-05
EPHX3,1.0076923332764784,2.66729639538958e-05
TCL6,-1.2008657854340787,2.7311722315185407e-05
CPA6,-1.784206106089035,2.7347163407535635e-05
KIF12,1.0081950025584128,2.7731478807590784e-05
C11orf21,-1.0581338563875144,2.7854667968094463e-05
ZNF331,-1.028197842401502,2.787462829796912e-05
ZNF595,-1.0960496588777089,2.8178644978983603e-05
EPHB1,1.443428023196314,2.9104696263265906e-05
SH2D1A,-1.111543996247649,3.041385384649857e-05
CSF3,1.496789638410367,3.077030098402388e-05
CLEC12A,-1.2065226846324388,3.180309118415102e-05
SBK1,1.188348746375576,3.232110318676053e-05
GSTM1,-2.304132440730002,3.294818500802771e-05
GRIP1,-1.092342341804537,3.331852500433614e-05
POPDC3,-1.1591348030018764,3.394002464315438e-05
AQP12B,-1.2694135510830629,3.4188078467448703e-05
RASSF8,-1.051737574620506,3.479139087124508e-05
SDK2,-1.1904647023707993,3.529031894942971e-05
COL2A1,-1.4684629285348794,3.5396241795768484e-05
TRPM2,1.0406515521064217,3.561033444351908e-05
FPR3,-1.102442358860647,3.620025100970646e-05
PLA2G12B,-2.132876709875495,3.620123245539331e-05
LCN2,1.53510363295241,3.780395903358054e-05
SLIT1,-1.0281131673204822,3.790996224774208e-05
REG1A,3.289146674057654,3.840788796834936e-05
ENOX1,-1.0157496588777095,3.847987407452131e-05
ZAP70,-1.0113451219512193,3.855691567913801e-05
SLC19A3,-1.4928079396213558,3.9267770861224986e-05
IFI6,1.062832082551589,3.9919385983460405e-05
PLA2G2A,-2.2429448064131066,4.038800672516131e-05
UPK2,1.0360268377963495,4.104487396823681e-05
MS4A15,1.2691772983114455,4.254765834661344e-05
SCT,-1.1591251492410035,4.292865802118252e-05
IL12RB1,-1.0063694183864893,4.311607438943712e-05
GPR84,1.0004566263005303,4.39386649175328e-05
HECW1,1.087595318096537,4.451042661447682e-05
HOXC11,1.8211722241173467,4.451339263149308e-05
STON1-GTF2A1L,-1.23941935869009,4.451339263149308e-05
PDCD1LG2,-1.1235834299846488,4.498520039434298e-05
CYP24A1,1.480013431690261,4.580124864862386e-05
MYCN,1.135121593041112,4.6241929902836495e-05
FLJ45445,1.0744153760873258,4.693888600690898e-05
GAL3ST2,-1.2039596793450489,4.7004911729404375e-05
WNT6,-1.1421791830121115,4.713155306720878e-05
POU4F1,1.1835944823469209,4.759466189512237e-05
CYP2C19,-1.1668944823469207,4.785813723561842e-05
LOC440173,-1.1537237079993177,4.843129849059653e-05
RHBDL3,-1.25469882312809,4.872656692904714e-05
IPW,-1.2999878560463944,4.897224986967744e-05
GPR97,-1.1484549377451794,4.933244778814912e-05
VENTX,1.450488555347094,4.953367945056053e-05
CSMD2,1.1015413951901771,5.015021559233327e-05
HAMP,1.0567629285348803,5.033778637869641e-05
DLX1,-1.063863772812553,5.063273042389578e-05
GATA5,-1.1220807948149407,5.068684306501408e-05
SNORD116-4,-1.4835091847177226,5.093884327906153e-05
ECHDC3,-1.6985718403547647,5.142509479062696e-05
TNNC1,1.3885480556029344,5.216542618167884e-05
UPK1A,1.0058322275285685,5.246429643649925e-05
ZNF518B,-1.1091327818522947,5.3456333924761056e-05
CCL20,1.1209329097731562,5.42964929375101e-05
GTSF1,-1.1852899368923755,5.439396431297301e-05
ITGAM,-1.2159751918812851,5.6154660246299634e-05
HOXA6,-1.083129362101312,5.7220412791758855e-05
SPAG16,-1.2365022599351887,5.933646593185204e-05
SHOX2,1.03509883165615,6.172798505047966e-05
ROBO2,1.367217755415318,6.380681859366297e-05
IL7R,-1.2361056370458767,6.499766374310207e-05
REG3A,2.9237691796008862,6.552730617307889e-05
ADAMTS2,1.2638814514753545,6.672000436363822e-05
PCDHGB6,-1.274264182159304,6.900863478856026e-05
HOXD10,-1.3643028910114294,6.912641862314856e-05
VWDE,-1.369932841548694,6.93542607599781e-05
WIPF3,-1.111484785945764,7.195437192631457e-05
TNFRSF11B,1.142895744499401,7.281495005775062e-05
MOGAT3,-1.0894645915060606,7.353120685000902e-05
IL17A,1.0703862101313324,7.429214079603321e-05
CYP2C9,-1.3330420177383568,7.53567441528913e-05
LY6H,-1.090961836943548,7.661204252426795e-05
DDO,-1.1466417448405275,7.661204252426795e-05
MYH4,1.0152001876172596,7.684191090890807e-05
CYP1B1,-1.4234055261811358,7.88523169233642e-05
GLRA2,-1.6845693501620311,8.032933131324838e-05
AQP5,1.9481102166126565,8.064245645808294e-05
GOLGA8B,1.1193431178577553,8.292462200444802e-05
PRRX1,1.1112733412928506,8.2937875514715e-05
OSBPL6,-1.1068603274774005,8.546796247322594e-05
AMBP,1.2975621951219507,8.610410496606752e-05
TDO2,1.1770581187105638,8.652200120417048e-05
RNF182,1.4380039314344193,8.92509960521926e-05
F7,1.4281372590823802,8.93012289513305e-05
RAB27B,-1.218310967081698,9.139878571703083e-05
HTR2B,-1.1719234095173134,9.292577913311466e-05
MSLN,1.6724305389732177,9.746053741326976e-05
NPR3,-1.2585281596452336,9.760487785968956e-05
SHC3,1.091063926317584,9.787952686523092e-05
HLA-DQB2,-1.158878995394848,9.824123059250884e-05
SULT1C4,-1.062755671158111,9.830083092961926e-05
PADI3,1.637599957359711,0.0001042620693464
GDF10,-1.4584960600375243,0.0001061323113762
PAX4,-1.002085758144295,0.0001061669998063
GRPR,1.2571181818181816,0.0001068141883925
ADAMTS15,-1.3492208169878896,0.0001100605427102
GSTM3,-1.0946893655125365,0.0001104413477083
MYBPHL,1.097835237932799,0.0001137546585723
ZDHHC8P1,1.2139567456933271,0.0001150286838259
GPC3,-1.2011594490874922,0.0001160438844024
C5orf23,-1.329679490022171,0.0001181202999871
CST6,1.1696917277844106,0.0001181639858457
NPW,1.162755747910625,0.0001204785799165
DOC2B,-1.1416986696230609,0.0001238227261993
NAV3,-1.056522761384954,0.0001277578288661
SIGLEC15,1.0047149155722308,0.0001284524838095
RNF212,-1.0388220279720288,0.0001290517937064
SLC6A12,-1.0174726505202103,0.000129406854794
C2CD4B,1.1566566518847052,0.0001302651573633
CXCL10,1.328339843083744,0.0001303213346184
HULC,2.3178698789015857,0.0001307162118886
C19orf41,1.0960989681050657,0.0001368820354047
SLC18A1,-1.6521208255159432,0.0001369617609353
CHST13,-1.1202647450110907,0.0001372374822693
STK33,-1.4251967337540528,0.0001390127021471
GUCY1A3,-1.0337841804536971,0.000142195551555
MMP12,1.2400923076923007,0.0001465541993166
AS3MT,-1.0327310506566567,0.00015426398207
KIF26A,-1.2245964182159268,0.0001557577675306
HLA-G,-1.0090628176701315,0.0001598509107732
SDR42E1,-1.1815904741599832,0.0001609228023679
CES4,-1.256342145659219,0.0001639385515346
LEFTY1,-2.0136353658536645,0.0001645016657574
F10,-1.1410553897322189,0.0001704006528764
DLX5,1.0998115555176529,0.0001754620623453
SLFN13,-1.301245659218834,0.0001755336496738
COL8A1,1.3063295582466343,0.0001851632112854
ZNF606,-1.028432423673884,0.00018647118143
PLA2G4A,-1.3634464352720483,0.0001901852697151
HLA-DQA2,-1.2523538120416149,0.0001966231268695
SCN5A,-1.002215052021148,0.0001980069585992
CCL24,1.152530428108478,0.0001985798988713
PKIA,-1.1804641395190192,0.0002071154435973
CXCL14,-1.472498379669107,0.0002109115353675
